ad_id,Donate,Contact,Purchase,Vote,Event,Poll,Acquisition,Learn,Persuade
x_1335263017879574,0,0,0,0,0,0,0,1,1
x_1335265274547908,0,0,0,1,0,0,0,0,0
x_1335298427855932,1,0,0,0,0,0,0,0,0
x_1335300127853358,0,0,0,0,1,0,1,0,0
x_1335330881173180,0,0,0,0,0,0,0,0,1
x_1335344667834082,0,0,0,0,0,0,0,0,1
x_1335346034513474,0,0,0,1,0,0,0,0,0
x_1335350837428930,0,0,0,0,0,0,0,0,1
x_1335354610755635,0,0,0,1,0,0,0,0,0
x_1335359654508807,1,0,0,0,0,0,0,0,0
x_1335361074112679,0,0,0,0,0,0,0,0,1
x_1335392617422963,0,0,0,0,0,0,0,1,0
x_1335393351178887,0,0,0,0,0,0,0,0,0
x_1335399200641230,0,0,0,0,0,0,0,1,0
x_1335408357427335,0,0,0,0,0,0,0,0,1
x_1335415704097232,0,0,0,0,0,0,0,0,1
x_1335460720758938,0,0,0,0,0,0,0,0,1
x_1335466087452238,0,0,1,0,0,0,0,1,0
x_1335474737821373,0,0,0,0,0,0,0,1,1
x_1335498814526948,1,0,0,0,0,0,0,0,0
x_1335498820764929,0,0,1,0,0,0,0,0,0
x_1335526544497401,0,0,0,0,0,0,0,1,1
x_1335529657431216,0,0,0,0,0,0,1,0,0
x_1335540627821719,0,0,0,0,0,0,0,0,1
x_1335554021163974,1,0,0,0,0,0,0,0,0
x_1335556527414736,1,0,0,0,0,0,0,0,0
x_1335563310739552,0,0,0,0,0,0,0,1,0
x_1335616717843860,0,0,0,1,0,0,0,1,0
x_1335622081179651,0,0,0,0,0,0,1,0,0
x_1335624307421121,0,0,0,0,0,0,1,0,0
x_1335653540743156,0,0,0,1,0,0,0,1,0
x_1335658294088008,0,0,0,1,0,0,0,0,0
x_1335708364075707,0,0,0,0,0,0,0,0,0
x_1335734807389453,0,0,0,0,0,0,0,0,0
x_1335761227401604,0,0,0,1,0,0,0,1,0
x_1335771154470928,0,0,0,0,0,0,0,0,0
x_1335771504063729,1,0,0,0,0,0,0,0,0
x_1335794024055408,0,0,0,0,0,0,0,0,0
x_1335816874007098,0,0,0,1,0,0,0,1,0
x_1335849524242784,0,0,0,1,0,0,0,1,1
x_1335850507790415,0,0,0,1,0,0,0,1,0
x_1335858124488653,0,0,0,1,0,0,0,1,1
x_1335884774045411,0,0,0,0,0,1,0,0,0
x_1335884827374977,1,0,0,0,0,0,0,0,0
x_1335919414451577,0,0,0,1,0,0,0,1,1
x_1335921144051950,0,0,0,0,0,0,0,0,0
x_1335936724515349,0,0,0,1,0,0,0,0,0
x_1335966304026269,0,0,0,0,0,0,0,1,0
x_1335981754033484,0,0,0,1,0,0,0,0,0
x_1335985640903044,0,0,0,1,0,0,0,0,1
x_1336060947355627,0,0,0,1,0,0,0,0,1
x_1336128344037458,0,0,0,1,0,0,0,1,0
x_1336150604453408,0,0,0,0,0,0,1,0,0
x_1336151787356183,0,0,0,1,0,0,0,0,1
x_1336167504033350,0,0,0,1,0,0,0,0,0
x_1336181771092609,0,0,1,0,0,0,0,0,0
x_1336213860686513,0,0,0,0,1,0,0,0,0
x_1336230607759846,0,0,0,0,0,0,0,0,1
x_1336244697780063,1,0,0,0,0,0,0,0,0
x_1336250104413076,0,0,0,0,0,0,0,0,1
x_1336251631089192,0,0,0,0,1,0,0,0,0
x_1336253544390599,0,0,0,1,0,0,0,1,1
x_1336277024020281,0,0,0,1,0,0,0,1,0
x_1336282997345310,0,0,0,1,0,0,0,0,0
x_1336302591076063,0,0,0,0,0,0,0,1,1
x_1336332154012521,0,0,0,1,0,0,0,1,0
x_1336335723709572,0,0,0,0,0,0,0,0,0
x_1336338841078997,1,0,0,0,0,0,0,0,0
x_1336376560683325,0,0,0,0,0,0,0,0,0
x_1336390271145345,0,0,0,0,0,1,0,0,0
x_1336410457319893,0,0,0,0,0,0,0,0,1
x_1336465104359950,0,0,0,1,0,0,0,0,0
x_1336501023994778,1,0,0,0,0,0,0,0,0
x_1336525207322005,0,0,0,1,1,0,0,0,0
x_1336528907730655,0,0,0,0,0,0,0,0,1
x_1336530044397194,0,0,0,1,0,0,0,0,1
x_1336542413860134,0,0,0,0,0,0,0,1,1
x_1336548241054304,0,0,0,1,0,0,0,1,0
x_1336588264379569,0,0,0,0,0,0,0,0,1
x_1336639277322210,0,0,0,0,0,0,0,0,1
x_1336646227741354,0,0,0,0,0,0,0,0,0
x_1336647950643607,0,0,0,0,0,0,0,0,1
x_1336677810645014,1,0,0,0,0,0,0,0,0
x_1336704937289734,1,0,0,0,0,0,0,0,0
x_1336721691068731,1,0,0,0,0,0,0,0,0
x_1336743683856885,1,0,0,0,0,0,0,0,0
x_1336750130626257,0,0,0,1,0,0,0,1,0
x_1336750541031504,1,0,0,0,0,0,0,0,0
x_1336764347296546,0,0,0,0,0,0,0,0,0
x_1336790310628863,0,0,0,0,0,0,0,1,1
x_1336838151061757,0,0,0,0,0,0,0,1,1
x_1336843904359336,1,0,0,0,0,0,0,0,0
x_1336853000609826,0,0,0,1,0,0,0,0,0
x_1336880680608160,0,0,0,0,0,0,1,0,0
x_1336895871021805,0,0,0,1,0,0,0,1,1
x_1336910357717993,0,0,0,1,0,0,0,1,1
x_1336912430604048,0,0,0,0,0,0,0,0,1
x_1336913394383644,0,0,0,1,0,1,0,0,0
x_1336974976999783,0,0,0,0,0,0,0,0,0
x_1336977231015979,0,0,1,0,0,0,0,1,1
x_1336978011056291,1,0,0,0,0,0,0,0,0
x_1336978717267015,1,0,0,0,0,0,0,0,0
x_1336979450611772,0,0,0,0,0,0,0,0,1
x_1337042323933402,1,0,0,0,0,0,0,0,0
x_1337071957256856,0,0,0,0,0,0,0,0,0
x_1337123810591986,0,0,0,1,0,0,0,1,0
x_1337152190585198,0,0,0,0,0,0,0,1,0
x_1337165514321015,0,0,1,0,0,0,0,0,0
x_1337167154334748,0,0,1,0,0,0,0,0,0
x_1337196627657152,0,0,1,0,0,0,0,0,0
x_1337217893917116,0,0,0,0,0,0,0,1,1
x_1337248120573117,0,0,0,0,0,0,0,1,1
x_1337261957658336,0,0,0,0,0,0,0,0,1
x_1337263577111814,0,0,0,1,0,0,0,0,0
x_1337288503912719,0,0,0,0,0,0,0,0,0
x_1337328300450370,0,0,0,1,0,0,0,0,0
x_1337352980982097,1,0,0,0,0,0,0,0,0
x_1337373143903619,0,0,0,1,0,0,0,0,0
x_1337374167423008,0,0,0,1,0,0,0,1,0
x_1337433027664173,0,0,0,0,0,0,0,1,1
x_1337455017232858,0,0,0,0,0,0,0,0,1
x_1337468517633784,0,0,0,1,0,0,0,0,0
x_1337484913890851,0,0,0,1,0,0,0,1,1
x_1337489327417284,0,0,1,0,0,0,0,0,0
x_1337509530988857,0,0,0,0,0,0,0,0,1
x_1337541770772080,0,0,0,0,0,0,0,0,1
x_1337544773880645,0,0,0,0,0,0,0,1,1
x_1337544917207552,0,0,0,1,0,0,0,1,1
x_1337546253884780,0,0,0,1,0,0,0,1,0
x_1337551357227934,0,0,0,0,1,0,0,0,0
x_1337558347608748,0,0,0,0,0,0,0,0,0
x_1337565427224680,0,0,0,1,0,0,0,0,1
x_1337568867220825,0,0,0,0,0,0,0,0,1
x_1337572987626654,1,0,0,0,0,0,0,0,0
x_1337588190543757,1,0,0,0,0,0,0,0,0
x_1337598627618989,0,0,0,0,0,0,0,0,0
x_1337622717621862,0,0,0,1,0,0,0,1,1
x_1337629647211690,0,0,0,1,0,0,0,0,0
x_1337661207624293,1,0,0,0,0,0,0,0,0
x_1337710113866467,1,0,0,0,0,0,0,0,0
x_1337756984297762,1,0,0,0,0,0,0,0,0
x_1337757893728854,0,0,0,0,0,0,0,1,1
x_1337778674263428,1,0,0,0,0,0,0,0,0
x_1337804030522858,1,0,0,0,0,0,0,0,0
x_1337849800527082,0,0,0,0,0,0,0,0,1
x_1337864297183961,0,0,0,0,0,0,0,1,1
x_1337869604708841,0,0,0,0,0,0,1,0,0
x_1337877810549139,0,0,0,0,0,0,0,0,1
x_1337882333995947,1,0,0,0,0,0,0,0,0
x_1337892064283823,1,0,0,0,0,0,0,0,0
x_1337901423852170,0,0,0,0,0,0,0,1,0
x_1337902210213211,0,0,0,0,0,0,0,0,0
x_1337904813842582,0,1,0,0,0,0,0,1,0
x_1337926090915912,0,0,0,1,0,0,0,1,0
x_1337931897176212,0,0,0,1,0,0,0,1,1
x_1337933104245609,0,0,0,1,0,0,0,0,0
x_1337934560501965,0,0,0,1,0,0,0,0,0
x_1337943840700715,0,0,0,0,0,0,0,1,1
x_1337945650516740,0,0,0,1,0,0,0,1,1
x_1337948930503795,0,0,0,0,0,0,0,0,1
x_1338004810514825,0,0,0,0,0,0,0,0,0
x_1338019343846017,0,0,0,1,0,0,0,0,0
x_1338021417176414,0,0,0,1,0,0,0,0,0
x_1338047430912047,0,0,0,1,0,0,0,0,0
x_1338048147165624,0,0,0,0,1,0,0,0,0
x_1338070850497639,0,0,0,1,0,0,0,0,0
x_1338083197576683,0,0,0,0,0,0,0,1,1
x_1338101123841377,1,0,0,0,0,0,0,0,0
x_1338113677168006,0,0,0,0,0,0,0,1,1
x_1338120407639325,1,0,0,0,0,0,0,0,0
x_1338129590694344,1,0,0,0,0,0,0,0,0
x_1338151937173629,0,0,0,1,0,0,0,1,1
x_1338158113813926,0,0,0,1,0,0,0,1,0
x_1338167897164825,0,0,0,0,0,0,0,0,0
x_1338186797064645,0,0,0,1,0,0,0,1,0
x_1338213530481016,0,0,0,0,0,0,0,0,0
x_1338257110876430,0,0,0,1,0,0,0,1,1
x_1338277464216038,0,0,0,0,0,0,0,1,1
x_1338294590169964,0,0,0,0,0,0,0,0,0
x_1338303553811520,0,0,0,1,0,0,0,1,0
x_1338307870470211,0,0,0,0,0,0,0,0,0
x_1338364817541780,0,0,0,1,0,0,0,1,0
x_1338383367165832,0,0,0,0,0,0,0,1,1
x_1338388177539243,0,0,0,0,0,0,0,1,1
x_1338442123791787,0,0,0,1,0,0,0,0,0
x_1338473080869003,0,0,0,0,0,0,0,1,0
x_1338512250867415,0,0,0,0,0,0,0,1,0
x_1338525563799034,1,0,0,0,0,0,0,0,0
x_1338529810350137,0,0,0,1,0,0,0,0,1
x_1338550347123960,0,0,0,1,0,0,0,1,0
x_1338578220639471,0,0,0,1,0,0,0,0,0
x_1338582820454692,0,0,1,0,0,0,0,0,0
x_1338594163970672,0,0,0,0,0,0,0,1,1
x_1338622657299264,0,0,0,1,0,0,0,1,0
x_1338627354213325,0,0,0,0,0,0,0,0,0
x_1338628777106879,0,0,0,1,0,0,0,0,0
x_1338658084187339,0,0,0,0,0,0,0,0,0
x_1338658987098941,0,0,0,0,0,0,0,1,1
x_1338659700431959,0,0,0,1,0,0,0,0,0
x_1338676154178434,0,0,0,0,0,0,0,0,0
x_1338694250664953,1,0,0,0,0,0,0,0,0
x_1338755747508729,0,0,0,1,0,0,0,1,0
x_1338762300428872,0,0,0,0,0,0,0,1,0
x_1338799043757461,0,0,1,0,0,0,0,0,0
x_1338801897527395,0,0,0,1,0,0,0,0,0
x_1338820987093506,0,0,0,0,0,0,0,0,0
x_1338842117077633,0,0,0,1,0,0,0,0,0
x_1338896994182833,1,0,0,0,0,0,0,0,0
x_1338905580826017,0,0,0,1,0,0,0,1,0
x_1338924994183414,0,0,0,1,0,0,0,1,0
x_1338925837491730,0,0,0,0,1,0,0,0,0
x_1338950963760971,0,0,0,1,0,0,0,1,0
x_1338965733764693,0,1,0,0,0,0,0,1,0
x_1339023520407172,0,0,0,1,0,0,0,1,0
x_1339025710390459,0,0,0,1,0,0,0,0,0
x_1339112380587541,0,0,0,1,0,0,0,0,1
x_1339123720210911,0,0,0,1,0,0,0,0,0
x_1339150610802859,1,0,1,1,0,0,0,0,0
x_1339180277490254,0,0,0,1,0,0,0,1,1
x_1339201573726303,0,0,0,1,0,0,0,0,0
x_1339201687057617,0,0,0,1,0,0,0,1,1
x_1339215824128754,0,0,0,1,0,0,0,1,1
x_1339229833718896,0,0,0,0,0,0,0,0,1
x_1339235864150837,0,0,0,0,1,0,1,0,0
x_1339246057047327,0,0,0,0,0,0,0,0,1
x_1339253163717392,0,0,0,0,0,0,0,0,0
x_1339298177046035,0,0,0,1,0,0,0,0,1
x_1339308947039538,0,0,0,1,0,0,0,0,0
x_1339316840374566,0,0,0,1,0,0,0,0,0
x_1339333714120815,0,0,0,0,0,0,0,0,0
x_1339335734113729,0,0,0,1,0,0,0,0,0
x_1339345070793163,0,0,0,0,0,0,1,0,0
x_1339370757025940,0,0,0,0,0,0,0,0,0
x_1339402760366156,1,0,0,0,0,0,0,0,0
x_1339423727035267,0,0,0,0,0,0,0,0,0
x_1339430630371174,0,0,0,1,0,0,0,1,0
x_1339441917028127,0,0,0,0,0,0,1,0,0
x_1339462947014116,0,0,0,1,0,0,0,1,1
x_1339481870758356,0,0,0,0,0,0,0,0,1
x_1339523003880694,0,0,0,0,0,0,0,0,0
x_1339530907024940,0,0,0,1,0,0,0,1,0
x_1339531256884854,0,0,0,0,0,0,0,0,1
x_1339537017024940,0,0,0,0,0,0,0,1,1
x_1339556820357608,0,0,0,0,0,0,0,0,0
x_1339574623687670,0,0,0,1,0,0,0,0,0
x_1339624697418954,1,0,0,0,0,0,0,0,0
x_1339702493662450,0,0,0,0,0,0,0,1,0
x_1339707393662692,0,0,1,0,0,0,0,0,0
x_1339711316992994,1,0,0,0,0,0,0,0,0
x_1339715620682909,0,0,0,1,0,0,0,0,0
x_1339717220733655,0,0,0,0,0,0,1,0,0
x_1339730247016319,0,1,0,0,0,0,0,1,0
x_1339730784075125,0,0,0,1,0,0,1,0,0
x_1339781823660491,0,0,1,0,0,0,0,0,0
x_1339784106981949,0,0,0,0,0,1,0,0,1
x_1339790147392458,0,0,0,1,0,0,0,1,0
x_1339810930310372,0,0,0,1,0,0,0,0,0
x_1339829660328274,0,0,0,1,0,0,0,1,0
x_1339848210757387,0,0,0,0,0,0,1,0,0
x_1339865930753249,0,0,0,1,0,0,0,0,0
x_1339871453659558,0,0,0,0,0,1,0,0,0
x_1339884363742108,0,0,0,1,0,0,0,0,1
x_1339885900309667,0,0,0,0,0,0,0,0,0
x_1339895284060915,0,0,0,1,0,0,0,1,0
x_1339898170304805,0,0,0,0,0,0,0,0,0
x_1339937887413355,0,0,0,1,0,0,0,1,0
x_1339940247391973,1,0,0,0,0,0,0,0,0
x_1339963243615153,1,0,0,0,0,0,0,0,0
x_1339978807337782,0,0,0,0,0,0,0,0,1
x_1339979090134395,0,0,0,0,0,0,0,0,0
x_1339982510308533,0,0,0,1,0,0,0,1,0
x_1340008006987751,0,0,0,0,0,0,1,0,0
x_1340016280638040,0,0,0,0,0,0,1,0,0
x_1340038563527378,0,0,0,0,0,0,0,1,1
x_1340050393634264,0,0,0,1,0,0,0,0,0
x_1340051946978227,1,0,0,0,0,0,0,0,0
x_1340068046960679,0,0,0,0,0,0,0,0,1
x_1340100853630889,0,0,0,1,0,0,0,1,0
x_1340128357370106,0,0,0,1,0,0,0,0,1
x_1340134707044758,0,0,0,0,0,0,0,1,0
x_1340135180303420,0,0,0,1,0,0,0,0,0
x_1340153976950193,0,0,0,0,0,0,0,1,1
x_1340162600485550,1,0,0,0,0,0,0,0,0
x_1340164334061250,0,0,0,0,0,0,0,0,0
x_1340178090287479,0,0,0,0,0,0,0,1,0
x_1340185253509138,0,0,0,1,0,0,0,0,0
x_1340191203608336,0,0,0,0,1,0,0,0,0
x_1340215450269469,0,0,0,0,0,0,0,1,0
x_1340223803613175,1,0,0,0,0,0,0,0,0
x_1340224203803235,0,0,0,0,0,0,0,0,1
x_1340286423604574,0,0,0,0,0,0,0,0,0
x_1340316550263716,1,0,0,0,0,0,0,0,0
x_1340326563812950,0,0,0,1,0,0,0,0,0
x_1340338934019160,0,0,0,1,0,0,0,0,1
x_1340343726949302,0,0,0,0,0,0,0,0,1
x_1340357210456900,0,0,0,0,0,0,0,0,0
x_1340362116940017,1,0,0,0,0,0,0,0,0
x_1340384683604041,0,0,0,0,0,0,0,1,1
x_1340400190282741,1,0,0,0,0,0,0,0,0
x_1340444106838779,0,0,0,1,0,0,0,1,0
x_1340460260259626,0,0,0,0,0,0,0,0,0
x_1340484767358973,0,0,0,0,0,0,0,0,0
x_1340512940121318,0,0,0,1,0,0,0,1,0
x_1340514137354963,0,0,0,1,0,0,0,0,1
x_1340518010263123,0,0,0,0,0,0,0,1,1
x_1340522467356657,0,0,0,0,0,0,0,0,1
x_1340528093580847,1,0,0,0,0,0,0,0,0
x_1340531290242749,0,0,0,0,0,0,0,0,1
x_1340535386916308,0,0,0,1,0,0,0,0,0
x_1340550593588716,0,0,0,0,0,0,0,1,1
x_1340558586905345,0,0,0,1,0,0,0,0,1
x_1340559450250563,1,0,0,0,0,0,0,0,0
x_1340583760438915,1,0,0,0,0,0,0,0,0
x_1340607513642088,0,0,0,0,0,0,0,0,1
x_1340624183574409,0,0,0,0,0,0,0,1,1
x_1340644763567030,1,0,0,0,0,0,0,0,0
x_1340688513573906,1,0,0,0,0,0,0,0,0
x_1340720173967578,0,0,0,0,0,0,1,0,0
x_1340744520119878,0,0,0,1,0,0,0,1,0
x_1340744820231753,0,0,1,0,0,0,0,0,0
x_1340746213998299,0,0,0,1,0,0,0,1,0
x_1340750713694263,0,0,0,1,0,0,0,1,0
x_1340776470617171,0,0,0,1,0,0,0,0,0
x_1340789460230788,0,0,0,1,0,0,0,1,0
x_1340804823970434,0,0,0,0,0,0,0,0,1
x_1340925340203933,0,0,0,0,0,0,0,0,0
x_1340927747312872,0,0,0,0,0,0,0,1,1
x_1340978343934827,0,0,0,0,0,0,0,1,0
x_1340997460211601,0,0,0,1,0,0,0,0,1
x_1341029206858327,0,0,0,1,0,0,0,0,0
x_1341033190203471,0,0,0,0,0,0,0,0,0
x_1341034860597618,0,0,0,1,0,0,0,1,0
x_1341075409912681,0,0,0,0,0,0,1,0,0
x_1341089853523014,0,0,0,0,0,0,0,1,1
x_1341094053531404,1,0,0,0,0,0,0,0,0
x_1341107640606699,0,0,0,0,0,0,0,1,1
x_1341108296857048,0,0,0,0,0,0,0,1,1
x_1341114707265354,0,0,0,0,1,0,1,0,0
x_1341115886850660,0,0,0,0,1,0,0,0,0
x_1341132263527190,0,0,0,0,0,0,0,1,1
x_1341183220199248,0,0,0,1,0,0,0,1,0
x_1341187730583900,0,0,0,1,0,0,0,0,0
x_1341249276837863,0,0,0,1,0,0,0,0,0
x_1341252000381065,0,0,0,0,0,0,0,1,0
x_1341252903306977,0,0,0,0,0,0,0,1,1
x_1341257030173135,0,0,0,0,0,0,0,1,1
x_1341265290584765,0,0,0,0,0,0,0,0,0
x_1341297526858701,0,0,0,1,0,0,0,0,0
x_1341308196848785,0,0,1,0,0,0,0,0,0
x_1341309916848822,1,0,0,0,0,0,0,0,0
x_1341313866846491,0,0,0,1,0,0,0,0,0
x_1341335257054255,0,0,0,1,0,0,0,0,1
x_1341344753508936,0,0,0,0,0,0,0,1,0
x_1341385890169603,0,0,0,1,0,0,0,0,0
x_1341387863492916,0,0,0,0,0,0,0,0,0
x_1341400743498927,0,0,0,1,0,0,0,1,1
x_1341415227243084,0,0,0,1,0,0,0,1,0
x_1341415313704075,0,0,0,1,0,0,0,0,0
x_1341443176835074,0,0,0,0,0,0,0,0,0
x_1341445976825017,0,0,0,1,0,0,0,0,0
x_1341469863489374,0,0,0,0,0,0,0,1,1
x_1341504527255817,0,0,0,1,0,0,1,0,0
x_1341515153472798,0,0,0,0,0,0,0,1,0
x_1341573640136934,0,0,0,0,0,0,0,0,1
x_1341609050579564,0,0,1,0,0,0,0,1,0
x_1341628083670570,0,0,0,0,0,0,0,0,1
x_1341631566815054,0,0,0,1,0,0,0,0,0
x_1341651847218359,0,0,0,0,0,0,0,0,1
x_1341733733472304,0,0,0,1,0,0,0,1,1
x_1341793016798922,0,0,0,1,0,0,0,1,1
x_1341815253454415,0,0,0,0,0,0,0,0,1
x_1341821536616944,1,0,0,0,0,0,0,0,0
x_1341834763467161,1,0,0,0,0,0,0,0,0
x_1341857510523508,0,0,0,0,0,0,0,0,0
x_1341858466918673,0,0,0,0,0,0,0,0,0
x_1341872656998586,0,0,0,0,0,0,0,0,0
x_1341879563439594,0,0,0,1,0,0,0,1,0
x_1341903540528731,0,0,0,0,0,0,0,0,1
x_1341904223640650,0,0,0,1,0,0,0,1,0
x_1341914730106524,1,0,0,0,0,0,0,0,0
x_1341920793443809,0,0,0,1,0,0,0,1,0
x_1341923530515981,0,0,0,0,0,0,0,0,1
x_1341926623450252,0,0,0,0,0,0,0,0,1
x_1341938967211896,0,0,0,0,0,0,0,0,1
x_1341963853438647,0,0,0,0,0,0,0,1,0
x_1341973093432191,0,0,1,0,0,0,0,0,0
x_1341980320093969,0,0,0,0,0,0,0,0,0
x_1341980517168849,1,0,0,0,0,0,0,0,0
x_1342023847204584,0,0,0,1,0,0,0,0,0
x_1342023913839832,1,0,0,0,0,0,0,0,0
x_1342029790112651,0,0,0,1,0,0,0,1,0
x_1342046743869269,0,0,0,1,0,0,0,1,0
x_1342055093869307,0,0,0,1,0,0,0,1,0
x_1342074910103962,0,0,0,0,0,0,0,1,1
x_1342084693423233,1,0,0,0,0,0,0,0,0
x_1342113630531420,0,0,0,0,0,0,0,0,1
x_1342125626748222,0,0,1,0,1,0,0,1,0
x_1342148637220417,0,0,0,0,0,0,0,0,0
x_1342162460093734,0,0,0,1,0,0,0,1,0
x_1342175706618850,1,0,0,0,0,0,0,0,0
x_1342204540077998,0,0,1,0,0,0,0,0,0
x_1342205973362818,0,0,1,0,0,0,0,0,0
x_1342211946945022,1,0,0,0,0,0,0,0,0
x_1342241283815552,0,0,1,0,0,0,0,0,0
x_1342247337150142,0,0,0,0,0,0,0,1,0
x_1342286027158999,0,0,1,0,0,0,0,0,0
x_1342298657147745,0,0,0,0,1,0,1,0,0
x_1342301090088376,0,0,0,0,0,0,0,1,1
x_1342325323403357,0,0,1,0,0,0,0,0,0
x_1342356876737257,0,0,0,1,0,0,0,1,0
x_1342365240480863,0,0,0,1,0,0,0,1,0
x_1342383033458477,1,0,0,0,0,0,0,0,0
x_1342403000471382,0,0,0,0,0,0,0,0,0
x_1342432933393390,0,0,0,1,0,0,0,1,0
x_1342443950064838,0,0,0,0,0,0,0,1,1
x_1342459013385503,0,0,0,1,0,0,0,1,0
x_1342471740050771,0,0,0,0,0,0,0,0,1
x_1342521800052281,0,0,0,1,0,0,0,1,0
x_1342565013375709,0,0,0,0,0,0,0,1,0
x_1342574620459717,1,0,0,0,0,0,0,0,0
x_1342574657127584,1,0,0,0,0,0,0,0,0
x_1342593903793260,0,1,0,0,0,0,1,0,0
x_1342623200054301,1,0,0,0,0,0,0,0,0
x_1342638983811781,0,0,0,0,0,0,0,0,1
x_1342646139779176,0,0,0,0,0,0,1,0,0
x_1342685366530433,0,0,0,1,0,0,0,1,0
x_1342716123358302,0,0,0,0,1,0,0,0,0
x_1342722423377871,0,0,0,1,0,0,0,0,0
x_1342729100025718,1,0,0,0,0,0,0,0,0
x_1342746916683076,0,0,0,0,0,0,0,0,0
x_1342751206692057,0,0,0,0,0,0,0,1,1
x_1342759290430756,0,0,0,0,1,0,1,0,0
x_1342762010035726,1,0,0,0,0,0,0,0,0
x_1342776676686008,0,0,0,1,0,0,0,1,0
x_1342780349903017,0,0,0,1,0,0,0,1,0
x_1342787143369334,0,0,0,1,0,0,0,1,0
x_1342803693357121,0,0,0,0,1,0,1,0,0
x_1342820253361503,0,0,0,0,0,0,0,1,0
x_1342823417128823,1,0,0,0,0,0,0,0,0
x_1342853557121802,0,0,0,0,0,0,0,0,1
x_1342911110011207,0,0,0,0,0,0,0,1,1
x_1342954959995389,0,0,0,0,0,0,0,0,1
x_1342971746662802,0,0,1,0,0,0,0,0,0
x_1342996297072905,1,0,0,0,0,0,0,0,0
x_1343012080442779,1,0,0,0,0,0,0,0,0
x_1343020097066200,0,0,0,0,0,0,0,1,1
x_1343129840000374,0,0,0,1,0,0,0,0,0
x_1343212706653421,1,0,0,0,0,0,0,0,0
x_1343228763313758,0,0,0,1,0,0,0,0,1
x_1343267626340226,0,0,0,0,0,1,0,0,0
x_1343314883952787,0,0,0,0,0,0,0,0,1
x_1343316017052121,0,0,0,1,0,0,0,1,1
x_1343393350372439,0,0,0,1,0,0,0,0,0
x_1343395839796651,0,0,0,0,0,0,0,0,1
x_1343414496640237,0,0,0,0,1,0,0,0,0
x_1343421899953159,1,0,0,0,0,0,0,0,0
x_1343435613708521,0,0,0,1,0,0,0,1,0
x_1343440046524079,0,0,0,0,0,0,0,1,0
x_1343442903282297,0,1,0,0,0,0,1,0,0
x_1343455329950669,0,0,0,0,0,0,0,0,1
x_1343474256847711,0,0,0,0,0,0,0,1,0
x_1343480500399235,1,0,0,0,0,0,0,0,0
x_1343481453164337,1,0,0,0,0,0,0,0,0
x_1343505479959113,0,0,0,0,0,0,0,0,1
x_1343525517032417,0,0,0,0,0,0,0,0,0
x_1343536286610176,0,0,0,1,0,0,0,0,0
x_1343540640337885,0,0,1,0,0,0,0,0,0
x_1343541646983144,0,1,0,0,0,0,1,0,0
x_1343541856623794,0,0,0,0,0,0,0,0,0
x_1343552199948862,0,0,0,1,0,0,0,1,0
x_1343560126499125,0,0,0,0,1,0,0,0,0
x_1343578930382767,1,0,0,0,0,0,0,0,0
x_1343603159936209,0,0,0,1,0,0,0,1,0
x_1343610609737878,0,0,0,0,0,0,0,0,0
x_1343643399931983,0,0,0,1,0,0,0,1,0
x_1343651259947678,0,0,1,0,0,0,0,1,1
x_1343689363681828,1,0,0,0,0,0,0,0,0
x_1343758870366839,0,0,1,0,0,0,0,0,0
x_1343767793667731,0,0,0,0,0,0,0,0,0
x_1343821923263163,0,0,0,1,0,0,0,0,1
x_1343834463004204,0,0,0,0,0,0,0,0,1
x_1343837599924910,0,0,0,0,0,0,0,1,1
x_1343838013253336,0,0,0,0,0,0,0,0,0
x_1343854196997004,1,0,0,0,0,0,0,0,0
x_1343868063254509,0,0,0,1,0,0,0,0,0
x_1343899723239518,0,0,0,1,0,0,0,0,0
x_1343935499901349,1,0,0,0,0,0,0,0,0
x_1343953913230482,0,0,0,0,0,0,0,1,1
x_1343959953676804,0,0,1,0,1,0,0,0,0
x_1343970310300491,1,0,0,0,0,0,0,0,0
x_1343980043645651,0,0,0,0,0,0,0,0,1
x_1343981996986917,0,0,0,0,0,0,0,0,1
x_1343991859896481,1,0,0,0,0,0,0,0,0
x_1344009643242036,0,0,0,1,0,0,0,0,0
x_1344013946576103,1,0,0,0,0,0,0,0,0
x_1344047883646359,0,0,1,0,0,0,0,0,0
x_1344053299900925,0,0,0,0,0,0,0,1,1
x_1344099620250545,0,0,0,0,0,0,0,1,1
x_1344102606565604,1,0,0,0,0,0,0,0,0
x_1344113380300306,0,0,0,0,0,0,0,1,0
x_1344128339884431,0,0,0,0,0,0,0,0,0
x_1344149066767356,0,0,0,0,0,0,0,0,1
x_1344180796742002,0,0,0,1,0,0,0,0,1
x_1344252000325576,0,0,0,0,0,0,0,0,1
x_1344272649873755,1,0,0,0,0,0,0,0,0
x_1344313873261441,0,1,0,0,0,0,1,0,0
x_1344321043639756,0,0,0,0,0,0,0,0,0
x_1344403829874786,1,0,0,0,0,0,0,0,0
x_1344414849866530,0,0,0,0,0,0,0,0,1
x_1344418043635924,0,0,0,1,0,0,0,1,1
x_1344489393623608,0,0,0,1,0,0,0,1,0
x_1344502416954146,1,0,0,0,0,0,0,0,0
x_1344574266255374,1,0,0,0,0,0,0,0,0
x_1344603603168921,0,0,0,1,0,0,0,1,1
x_1344607906923485,1,0,0,0,0,0,0,0,0
x_1344631763171630,0,0,1,0,0,0,0,0,0
